ID,Название приложения,Магазин,Рейтинг,Заголовок,Содержание,Автор,Дата,Регион,Версия,Полезность
2d7f4c27-d7f4-4651-9d3e-ea88de8f2668,Medisafe Pill & Med Reminder,Google Play,5,,great app and best options,XaNii Le',07.08.2025,us,,0
306215a9-8cc5-44be-bea3-5688ed1d0e42,Medisafe Pill & Med Reminder,Google Play,5,,Very good app. Able to keep track of all my meds in one place. Especially like the individual med SUSPEND & RESORE feature which allows me to archive a med when it is no longer needed and restore the med when I need to restart it.,Jud Bleser,07.08.2025,us,9.48.2,0
fa4b3a0e-7daf-4874-a601-9fab9f60e3a2,Medisafe Pill & Med Reminder,Google Play,5,,great app,john w,07.08.2025,us,9.48.2,0
e557bbbe-19af-4e9b-93d2-8191eabdae99,Medisafe Pill & Med Reminder,Google Play,5,,Great,Joseph Brown,07.08.2025,us,9.48.2,0
07452c24-4d46-452c-8f7c-ad64083d896f,Medisafe Pill & Med Reminder,Google Play,1,,"USE MEDTIMER INSTEAD. Premium subscription required to track more than one medication. I used this for a long time and was happy with it until I needed help with more than one medication and found this ridiculous limitation. I understand developers want steady income but this is just greedy, especially considering this is a healthcare app. Please support and use the fully free and open source MedTimer app instead!!",Josh Davis,07.08.2025,us,9.48.2,0
9385c7bd-292c-4b02-9421-d3165c170933,Medisafe Pill & Med Reminder,Google Play,5,,Great tool! keeps me on track 👍🏼,Armando Esteban Espinosa Diaz,06.08.2025,us,9.48.2,0
b6865ce0-9ce9-46b1-9b7c-977ce88b8cdb,Medisafe Pill & Med Reminder,Google Play,5,,"I looked at 2 other apps before selecting this one. Very easy to set up your meds and reminders to take them, then quickly and easily mark them as taken or skipped when the reminder pops up.",Mike Sheppard,06.08.2025,us,9.48.2,0
dd36ad5a-3c84-4c78-b421-cc3fb5ad29e5,Medisafe Pill & Med Reminder,Google Play,5,,A life-changer. I went from forgetting my meds 1 or 2 times a week to forgetting them 1 or 2 times a year.,Richard Braakman,05.08.2025,us,9.48.2,0
e8c69d2b-7712-44d0-bd98-378e3f0c869e,Medisafe Pill & Med Reminder,Google Play,5,,very helpful. a great app to have,Lola Roseé,04.08.2025,us,9.48.2,0
d086e4f9-d5c3-43cf-89e2-a713d91fd097,Medisafe Pill & Med Reminder,Google Play,4,,"Works well, changes time zones when you travel and reminds you of refills. It's all just what I needed.",Rick Bender,04.08.2025,us,9.48.2,0
677a1786-b171-4ed1-8f4f-9d28f7ed1552,Medisafe Pill & Med Reminder,Google Play,5,,reminder when I need them. Also a great way to have my list of medications.,Melissa Franklin,04.08.2025,us,9.48.2,0
ebf8ce33-b357-4e12-879f-641b1c6006c8,Medisafe Pill & Med Reminder,Google Play,5,,great way to stay on track with medicine and Dr. Very help full.,Debbie Dufour,04.08.2025,us,9.48.2,0
